Date,Value,quarter,month,weekofyear,year
2017-11-02,83.53,4,11,44,2017
2017-11-03,83.18,4,11,44,2017
2017-11-04,83.18,4,11,44,2017
2017-11-05,83.18,4,11,44,2017
2017-11-06,83.75,4,11,45,2017
2017-11-07,83.58,4,11,45,2017
2017-11-08,83.47,4,11,45,2017
2017-11-09,83.97,4,11,45,2017
2017-11-10,82.94,4,11,45,2017
2017-11-11,82.94,4,11,45,2017
2017-11-12,82.94,4,11,45,2017
2017-11-13,82.89,4,11,46,2017
2017-11-14,82.24,4,11,46,2017
2017-11-15,81.21,4,11,46,2017
2017-11-16,80.56,4,11,46,2017
2017-11-17,80.24,4,11,46,2017
2017-11-18,80.24,4,11,46,2017
2017-11-19,80.24,4,11,46,2017
2017-11-20,80.55,4,11,47,2017
2017-11-21,80.87,4,11,47,2017
2017-11-22,81.1,4,11,47,2017
2017-11-23,81.1,4,11,47,2017
2017-11-24,81.42,4,11,47,2017
2017-11-25,81.42,4,11,47,2017
2017-11-26,81.42,4,11,47,2017
2017-11-27,81.11,4,11,48,2017
2017-11-28,81.67,4,11,48,2017
2017-11-29,82.27,4,11,48,2017
2017-11-30,83.29,4,11,48,2017
2017-12-01,83.46,4,12,48,2017
2017-12-02,83.46,4,12,48,2017
2017-12-03,83.46,4,12,48,2017
2017-12-04,83.57,4,12,49,2017
2017-12-05,82.89,4,12,49,2017
2017-12-06,82.28,4,12,49,2017
2017-12-07,82.55,4,12,49,2017
2017-12-08,82.66,4,12,49,2017
2017-12-09,82.66,4,12,49,2017
2017-12-10,82.66,4,12,49,2017
2017-12-11,83.03,4,12,50,2017
2017-12-12,82.76,4,12,50,2017
2017-12-13,83.12,4,12,50,2017
2017-12-14,82.9,4,12,50,2017
2017-12-15,83.03,4,12,50,2017
2017-12-16,83.03,4,12,50,2017
2017-12-17,83.03,4,12,50,2017
2017-12-18,82.94,4,12,51,2017
2017-12-19,82.44,4,12,51,2017
2017-12-20,82.87,4,12,51,2017
2017-12-21,83.85,4,12,51,2017
2017-12-22,83.97,4,12,51,2017
2017-12-23,83.97,4,12,51,2017
2017-12-24,83.97,4,12,51,2017
2017-12-25,83.97,4,12,52,2017
2017-12-26,83.98,4,12,52,2017
2017-12-27,83.9,4,12,52,2017
2017-12-28,84.02,4,12,52,2017
2017-12-29,83.64,4,12,52,2017
2017-12-30,83.64,4,12,52,2017
2017-12-31,83.64,4,12,52,2017
2018-01-01,83.64,1,1,1,2018
2018-01-02,85.03,1,1,1,2018
2018-01-03,86.7,1,1,1,2018
2018-01-04,86.82,1,1,1,2018
2018-01-05,86.75,1,1,1,2018
2018-01-06,86.75,1,1,1,2018
2018-01-07,86.75,1,1,1,2018
2018-01-08,87.14,1,1,2,2018
2018-01-09,86.77,1,1,2,2018
2018-01-10,86.08,1,1,2,2018
2018-01-11,86.93,1,1,2,2018
2018-01-12,87.52,1,1,2,2018
2018-01-13,87.52,1,1,2,2018
2018-01-14,87.52,1,1,2,2018
2018-01-15,87.52,1,1,3,2018
2018-01-16,86.97,1,1,3,2018
2018-01-17,88.0,1,1,3,2018
2018-01-18,87.43,1,1,3,2018
2018-01-19,87.15,1,1,3,2018
2018-01-20,87.15,1,1,3,2018
2018-01-21,87.15,1,1,3,2018
2018-01-22,88.25,1,1,4,2018
2018-01-23,88.3,1,1,4,2018
2018-01-24,88.53,1,1,4,2018
2018-01-25,88.37,1,1,4,2018
2018-01-26,89.0,1,1,4,2018
2018-01-27,89.0,1,1,4,2018
2018-01-28,89.0,1,1,4,2018
2018-01-29,88.01,1,1,5,2018
2018-01-30,86.78,1,1,5,2018
2018-01-31,87.3,1,1,5,2018
2018-02-01,89.07,1,2,5,2018
2018-02-02,84.53,1,2,5,2018
2018-02-03,84.53,1,2,5,2018
2018-02-04,84.53,1,2,5,2018
2018-02-05,79.72,1,2,6,2018
2018-02-06,78.35,1,2,6,2018
2018-02-07,76.94,1,2,6,2018
2018-02-08,76.07,1,2,6,2018
2018-02-09,75.78,1,2,6,2018
2018-02-10,75.78,1,2,6,2018
2018-02-11,75.78,1,2,6,2018
2018-02-12,76.42,1,2,7,2018
2018-02-13,76.3,1,2,7,2018
2018-02-14,76.46,1,2,7,2018
2018-02-15,76.21,1,2,7,2018
2018-02-16,76.54,1,2,7,2018
2018-02-17,76.54,1,2,7,2018
2018-02-18,76.54,1,2,7,2018
2018-02-19,76.54,1,2,8,2018
2018-02-20,75.75,1,2,8,2018
2018-02-21,74.89,1,2,8,2018
2018-02-22,75.86,1,2,8,2018
2018-02-23,77.53,1,2,8,2018
2018-02-24,77.53,1,2,8,2018
2018-02-25,77.53,1,2,8,2018
2018-02-26,78.84,1,2,9,2018
2018-02-27,77.5,1,2,9,2018
2018-02-28,75.74,1,2,9,2018
2018-03-01,75.2,1,3,9,2018
2018-03-02,75.55,1,3,9,2018
2018-03-03,75.55,1,3,9,2018
2018-03-04,75.55,1,3,9,2018
2018-03-05,76.27,1,3,10,2018
2018-03-06,76.18,1,3,10,2018
2018-03-07,74.26,1,3,10,2018
2018-03-08,74.12,1,3,10,2018
2018-03-09,74.56,1,3,10,2018
2018-03-10,74.56,1,3,10,2018
2018-03-11,74.56,1,3,10,2018
2018-03-12,75.24,1,3,11,2018
2018-03-13,74.53,1,3,11,2018
2018-03-14,73.6,1,3,11,2018
2018-03-15,74.42,1,3,11,2018
2018-03-16,75.12,1,3,11,2018
2018-03-17,75.12,1,3,11,2018
2018-03-18,75.12,1,3,11,2018
2018-03-19,74.15,1,3,12,2018
2018-03-20,73.99,1,3,12,2018
2018-03-21,75.04,1,3,12,2018
2018-03-22,73.5,1,3,12,2018
2018-03-23,72.89,1,3,12,2018
2018-03-24,72.89,1,3,12,2018
2018-03-25,72.89,1,3,12,2018
2018-03-26,74.0,1,3,13,2018
2018-03-27,73.7,1,3,13,2018
2018-03-28,72.81,1,3,13,2018
2018-03-29,74.61,1,3,13,2018
2018-03-30,74.61,1,3,13,2018
2018-03-31,74.61,1,3,13,2018
2018-04-01,74.61,2,4,13,2018
2018-04-02,73.22,2,4,14,2018
2018-04-03,75.02,2,4,14,2018
2018-04-04,74.87,2,4,14,2018
2018-04-05,76.02,2,4,14,2018
2018-04-06,74.87,2,4,14,2018
2018-04-07,74.87,2,4,14,2018
2018-04-08,74.87,2,4,14,2018
2018-04-09,74.87,2,4,15,2018
2018-04-10,77.07,2,4,15,2018
2018-04-11,77.43,2,4,15,2018
2018-04-12,77.22,2,4,15,2018
2018-04-13,77.84,2,4,15,2018
2018-04-14,77.84,2,4,15,2018
2018-04-15,77.84,2,4,15,2018
2018-04-16,78.54,2,4,16,2018
2018-04-17,78.33,2,4,16,2018
2018-04-18,79.22,2,4,16,2018
2018-04-19,79.42,2,4,16,2018
2018-04-20,79.0,2,4,16,2018
2018-04-21,79.0,2,4,16,2018
2018-04-22,79.0,2,4,16,2018
2018-04-23,79.57,2,4,17,2018
2018-04-24,78.35,2,4,17,2018
2018-04-25,79.5,2,4,17,2018
2018-04-26,80.86,2,4,17,2018
2018-04-27,77.79,2,4,17,2018
2018-04-28,77.79,2,4,17,2018
2018-04-29,77.79,2,4,17,2018
2018-04-30,77.75,2,4,18,2018
2018-05-01,76.95,2,5,18,2018
2018-05-02,76.8,2,5,18,2018
2018-05-03,76.54,2,5,18,2018
2018-05-04,76.9,2,5,18,2018
2018-05-05,76.9,2,5,18,2018
2018-05-06,76.9,2,5,18,2018
2018-05-07,77.74,2,5,19,2018
2018-05-08,78.09,2,5,19,2018
2018-05-09,79.93,2,5,19,2018
2018-05-10,81.72,2,5,19,2018
2018-05-11,81.28,2,5,19,2018
2018-05-12,81.28,2,5,19,2018
2018-05-13,81.28,2,5,19,2018
2018-05-14,81.83,2,5,20,2018
2018-05-15,81.79,2,5,20,2018
2018-05-16,82.02,2,5,20,2018
2018-05-17,81.88,2,5,20,2018
2018-05-18,81.3,2,5,20,2018
2018-05-19,81.3,2,5,20,2018
2018-05-20,81.3,2,5,20,2018
2018-05-21,82.28,2,5,21,2018
2018-05-22,81.64,2,5,21,2018
2018-05-23,82.15,2,5,21,2018
2018-05-24,80.27,2,5,21,2018
2018-05-25,78.71,2,5,21,2018
2018-05-26,78.71,2,5,21,2018
2018-05-27,78.71,2,5,21,2018
2018-05-28,78.71,2,5,22,2018
2018-05-29,78.42,2,5,22,2018
2018-05-30,81.5,2,5,22,2018
2018-05-31,81.24,2,5,22,2018
2018-06-01,81.83,2,6,22,2018
2018-06-02,81.83,2,6,22,2018
2018-06-03,81.83,2,6,22,2018
2018-06-04,80.97,2,6,23,2018
2018-06-05,80.68,2,6,23,2018
2018-06-06,82.06,2,6,23,2018
2018-06-07,82.88,2,6,23,2018
2018-06-08,83.6,2,6,23,2018
2018-06-09,83.6,2,6,23,2018
2018-06-10,83.6,2,6,23,2018
2018-06-11,83.1,2,6,24,2018
2018-06-12,82.42,2,6,24,2018
2018-06-13,81.51,2,6,24,2018
2018-06-14,81.89,2,6,24,2018
2018-06-15,80.66,2,6,24,2018
2018-06-16,80.66,2,6,24,2018
2018-06-17,80.66,2,6,24,2018
2018-06-18,80.82,2,6,25,2018
2018-06-19,80.7,2,6,25,2018
2018-06-20,80.45,2,6,25,2018
2018-06-21,79.69,2,6,25,2018
2018-06-22,81.38,2,6,25,2018
2018-06-23,81.38,2,6,25,2018
2018-06-24,81.38,2,6,25,2018
2018-06-25,79.74,2,6,26,2018
2018-06-26,80.64,2,6,26,2018
2018-06-27,81.71,2,6,26,2018
2018-06-28,81.97,2,6,26,2018
2018-06-29,82.73,2,6,26,2018
2018-06-30,82.73,2,6,26,2018
2018-07-01,82.73,3,7,26,2018
2018-07-02,81.76,3,7,27,2018
2018-07-03,82.24,3,7,27,2018
2018-07-04,82.24,3,7,27,2018
2018-07-05,82.31,3,7,27,2018
2018-07-06,82.33,3,7,27,2018
2018-07-07,82.33,3,7,27,2018
2018-07-08,82.33,3,7,27,2018
2018-07-09,82.9,3,7,28,2018
2018-07-10,83.66,3,7,28,2018
2018-07-11,82.59,3,7,28,2018
2018-07-12,82.69,3,7,28,2018
2018-07-13,83.31,3,7,28,2018
2018-07-14,83.31,3,7,28,2018
2018-07-15,83.31,3,7,28,2018
2018-07-16,82.49,3,7,29,2018
2018-07-17,82.31,3,7,29,2018
2018-07-18,82.22,3,7,29,2018
2018-07-19,82.01,3,7,29,2018
2018-07-20,81.4,3,7,29,2018
2018-07-21,81.4,3,7,29,2018
2018-07-22,81.4,3,7,29,2018
2018-07-23,81.4,3,7,30,2018
2018-07-24,83.01,3,7,30,2018
2018-07-25,83.59,3,7,30,2018
2018-07-26,84.24,3,7,30,2018
2018-07-27,81.92,3,7,30,2018
2018-07-28,81.92,3,7,30,2018
2018-07-29,81.92,3,7,30,2018
2018-07-30,81.74,3,7,31,2018
2018-07-31,81.51,3,7,31,2018
2018-08-01,80.39,3,8,31,2018
2018-08-02,79.91,3,8,31,2018
2018-08-03,80.2,3,8,31,2018
2018-08-04,80.2,3,8,31,2018
2018-08-05,80.2,3,8,31,2018
2018-08-06,80.18,3,8,32,2018
2018-08-07,81.27,3,8,32,2018
2018-08-08,80.73,3,8,32,2018
2018-08-09,80.32,3,8,32,2018
2018-08-10,79.42,3,8,32,2018
2018-08-11,79.42,3,8,32,2018
2018-08-12,79.42,3,8,32,2018
2018-08-13,78.56,3,8,33,2018
2018-08-14,78.31,3,8,33,2018
2018-08-15,76.94,3,8,33,2018
2018-08-16,78.0,3,8,33,2018
2018-08-17,78.26,3,8,33,2018
2018-08-18,78.26,3,8,33,2018
2018-08-19,78.26,3,8,33,2018
2018-08-20,78.81,3,8,34,2018
2018-08-21,78.83,3,8,34,2018
2018-08-22,79.96,3,8,34,2018
2018-08-23,79.08,3,8,34,2018
2018-08-24,79.62,3,8,34,2018
2018-08-25,79.62,3,8,34,2018
2018-08-26,79.62,3,8,34,2018
2018-08-27,80.4,3,8,35,2018
2018-08-28,80.28,3,8,35,2018
2018-08-29,80.86,3,8,35,2018
2018-08-30,80.51,3,8,35,2018
2018-08-31,80.17,3,8,35,2018
2018-09-01,80.17,3,9,35,2018
2018-09-02,80.17,3,9,35,2018
2018-09-03,80.17,3,9,36,2018
2018-09-04,80.29,3,9,36,2018
2018-09-05,81.36,3,9,36,2018
2018-09-06,80.46,3,9,36,2018
2018-09-07,81.83,3,9,36,2018
2018-09-08,81.83,3,9,36,2018
2018-09-09,81.83,3,9,36,2018
2018-09-10,81.71,3,9,37,2018
2018-09-11,82.86,3,9,37,2018
2018-09-12,83.13,3,9,37,2018
2018-09-13,82.32,3,9,37,2018
2018-09-14,82.92,3,9,37,2018
2018-09-15,82.92,3,9,37,2018
2018-09-16,82.92,3,9,37,2018
2018-09-17,83.41,3,9,38,2018
2018-09-18,83.63,3,9,38,2018
2018-09-19,84.63,3,9,38,2018
2018-09-20,84.82,3,9,38,2018
2018-09-21,85.17,3,9,38,2018
2018-09-22,85.17,3,9,38,2018
2018-09-23,85.17,3,9,38,2018
2018-09-24,86.6,3,9,39,2018
2018-09-25,86.5,3,9,39,2018
2018-09-26,85.78,3,9,39,2018
2018-09-27,85.77,3,9,39,2018
2018-09-28,85.02,3,9,39,2018
2018-09-29,85.02,3,9,39,2018
2018-09-30,85.02,3,9,39,2018
2018-10-01,85.81,4,10,40,2018
2018-10-02,86.46,4,10,40,2018
2018-10-03,86.15,4,10,40,2018
2018-10-04,85.58,4,10,40,2018
2018-10-05,85.34,4,10,40,2018
2018-10-06,85.34,4,10,40,2018
2018-10-07,85.34,4,10,40,2018
2018-10-08,86.13,4,10,41,2018
2018-10-09,86.51,4,10,41,2018
2018-10-10,84.52,4,10,41,2018
2018-10-11,81.6,4,10,41,2018
2018-10-12,81.38,4,10,41,2018
2018-10-13,81.38,4,10,41,2018
2018-10-14,81.38,4,10,41,2018
2018-10-15,80.82,4,10,42,2018
2018-10-16,81.2,4,10,42,2018
2018-10-17,81.5,4,10,42,2018
2018-10-18,81.85,4,10,42,2018
2018-10-19,81.97,4,10,42,2018
2018-10-20,81.97,4,10,42,2018
2018-10-21,81.97,4,10,42,2018
2018-10-22,81.15,4,10,43,2018
2018-10-23,79.84,4,10,43,2018
2018-10-24,77.62,4,10,43,2018
2018-10-25,78.31,4,10,43,2018
2018-10-26,77.53,4,10,43,2018
2018-10-27,77.53,4,10,43,2018
2018-10-28,77.53,4,10,43,2018
2018-10-29,77.05,4,10,44,2018
2018-10-30,78.78,4,10,44,2018
2018-10-31,79.68,4,10,44,2018
2018-11-01,80.67,4,11,44,2018
2018-11-02,81.95,4,11,44,2018
2018-11-03,81.95,4,11,44,2018
2018-11-04,81.95,4,11,44,2018
2018-11-05,81.64,4,11,45,2018
2018-11-06,81.99,4,11,45,2018
2018-11-07,83.03,4,11,45,2018
2018-11-08,81.71,4,11,45,2018
2018-11-09,80.87,4,11,45,2018
2018-11-10,80.87,4,11,45,2018
2018-11-11,80.87,4,11,45,2018
2018-11-12,79.83,4,11,46,2018
2018-11-13,78.0,4,11,46,2018
2018-11-14,77.39,4,11,46,2018
2018-11-15,78.19,4,11,46,2018
2018-11-16,78.96,4,11,46,2018
2018-11-17,78.96,4,11,46,2018
2018-11-18,78.96,4,11,46,2018
2018-11-19,79.22,4,11,47,2018
2018-11-20,76.97,4,11,47,2018
2018-11-21,77.56,4,11,47,2018
2018-11-22,77.56,4,11,47,2018
2018-11-23,75.49,4,11,47,2018
2018-11-24,75.49,4,11,47,2018
2018-11-25,75.49,4,11,47,2018
2018-11-26,76.98,4,11,48,2018
2018-11-27,77.05,4,11,48,2018
2018-11-28,78.45,4,11,48,2018
2018-11-29,79.06,4,11,48,2018
2018-11-30,79.5,4,11,48,2018
2018-12-01,79.5,4,12,48,2018
2018-12-02,79.5,4,12,48,2018
2018-12-03,81.22,4,12,49,2018
2018-12-04,79.43,4,12,49,2018
2018-12-05,79.43,4,12,49,2018
2018-12-06,78.39,4,12,49,2018
2018-12-07,77.64,4,12,49,2018
2018-12-08,77.64,4,12,49,2018
2018-12-09,77.64,4,12,49,2018
2018-12-10,76.54,4,12,50,2018
2018-12-11,76.68,4,12,50,2018
2018-12-12,76.02,4,12,50,2018
2018-12-13,76.98,4,12,50,2018
2018-12-14,75.58,4,12,50,2018
2018-12-15,75.58,4,12,50,2018
2018-12-16,75.58,4,12,50,2018
2018-12-17,74.04,4,12,51,2018
2018-12-18,72.0,4,12,51,2018
2018-12-19,70.78,4,12,51,2018
2018-12-20,68.63,4,12,51,2018
2018-12-21,68.12,4,12,51,2018
2018-12-22,68.12,4,12,51,2018
2018-12-23,68.12,4,12,51,2018
2018-12-24,65.51,4,12,52,2018
2018-12-25,65.51,4,12,52,2018
2018-12-26,68.64,4,12,52,2018
2018-12-27,68.94,4,12,52,2018
2018-12-28,68.17,4,12,52,2018
2018-12-29,68.17,4,12,52,2018
2018-12-30,68.17,4,12,52,2018
2018-12-31,68.19,4,12,1,2018
2019-01-01,68.19,1,1,1,2019
2019-01-02,69.69,1,1,1,2019
2019-01-03,68.62,1,1,1,2019
2019-01-04,71.15,1,1,1,2019
2019-01-05,71.15,1,1,1,2019
2019-01-06,71.15,1,1,1,2019
2019-01-07,71.52,1,1,2,2019
2019-01-08,72.04,1,1,2,2019
2019-01-09,72.42,1,1,2,2019
2019-01-10,72.05,1,1,2,2019
2019-01-11,71.72,1,1,2,2019
2019-01-12,71.72,1,1,2,2019
2019-01-13,71.72,1,1,2,2019
2019-01-14,71.63,1,1,3,2019
2019-01-15,71.67,1,1,3,2019
2019-01-16,71.64,1,1,3,2019
2019-01-17,72.13,1,1,3,2019
2019-01-18,72.99,1,1,3,2019
2019-01-19,72.99,1,1,3,2019
2019-01-20,72.99,1,1,3,2019
2019-01-21,72.99,1,1,4,2019
2019-01-22,71.89,1,1,4,2019
2019-01-23,71.3,1,1,4,2019
2019-01-24,71.4,1,1,4,2019
2019-01-25,71.72,1,1,4,2019
2019-01-26,71.72,1,1,4,2019
2019-01-27,71.72,1,1,4,2019
2019-01-28,71.24,1,1,5,2019
2019-01-29,71.51,1,1,5,2019
2019-01-30,72.29,1,1,5,2019
2019-01-31,73.28,1,1,5,2019
2019-02-01,75.92,1,2,5,2019
2019-02-02,75.92,1,2,5,2019
2019-02-03,75.92,1,2,5,2019
2019-02-04,74.82,1,2,6,2019
2019-02-05,75.59,1,2,6,2019
2019-02-06,75.26,1,2,6,2019
2019-02-07,74.68,1,2,6,2019
2019-02-08,73.98,1,2,6,2019
2019-02-09,73.98,1,2,6,2019
2019-02-10,73.98,1,2,6,2019
2019-02-11,74.1,1,2,7,2019
2019-02-12,75.4,1,2,7,2019
2019-02-13,76.25,1,2,7,2019
2019-02-14,76.27,1,2,7,2019
2019-02-15,77.71,1,2,7,2019
2019-02-16,77.71,1,2,7,2019
2019-02-17,77.71,1,2,7,2019
2019-02-18,77.71,1,2,8,2019
2019-02-19,78.23,1,2,8,2019
2019-02-20,78.53,1,2,8,2019
2019-02-21,77.82,1,2,8,2019
2019-02-22,78.42,1,2,8,2019
2019-02-23,78.42,1,2,8,2019
2019-02-24,78.42,1,2,8,2019
2019-02-25,78.5,1,2,9,2019
2019-02-26,78.66,1,2,9,2019
2019-02-27,79.47,1,2,9,2019
2019-02-28,79.03,1,2,9,2019
2019-03-01,80.0,1,3,9,2019
2019-03-02,80.0,1,3,9,2019
2019-03-03,80.0,1,3,9,2019
2019-03-04,80.31,1,3,10,2019
2019-03-05,80.19,1,3,10,2019
2019-03-06,79.28,1,3,10,2019
2019-03-07,80.16,1,3,10,2019
2019-03-08,79.01,1,3,10,2019
2019-03-09,79.01,1,3,10,2019
2019-03-10,79.01,1,3,10,2019
2019-03-11,79.78,1,3,11,2019
2019-03-12,80.0,1,3,11,2019
2019-03-13,80.71,1,3,11,2019
2019-03-14,80.44,1,3,11,2019
2019-03-15,80.15,1,3,11,2019
2019-03-16,80.15,1,3,11,2019
2019-03-17,80.15,1,3,11,2019
2019-03-18,81.08,1,3,12,2019
2019-03-19,80.87,1,3,12,2019
2019-03-20,81.32,1,3,12,2019
2019-03-21,81.79,1,3,12,2019
2019-03-22,80.48,1,3,12,2019
2019-03-23,80.48,1,3,12,2019
2019-03-24,80.48,1,3,12,2019
2019-03-25,79.92,1,3,13,2019
2019-03-26,80.96,1,3,13,2019
2019-03-27,80.34,1,3,13,2019
2019-03-28,80.74,1,3,13,2019
2019-03-29,80.8,1,3,13,2019
2019-03-30,80.8,1,3,13,2019
2019-03-31,80.8,1,3,13,2019
2019-04-01,81.73,2,4,14,2019
2019-04-02,81.38,2,4,14,2019
2019-04-03,80.9,2,4,14,2019
2019-04-04,82.05,2,4,14,2019
2019-04-05,82.49,2,4,14,2019
2019-04-06,82.49,2,4,14,2019
2019-04-07,82.49,2,4,14,2019
2019-04-08,83.0,2,4,15,2019
2019-04-09,81.93,2,4,15,2019
2019-04-10,81.56,2,4,15,2019
2019-04-11,81.95,2,4,15,2019
2019-04-12,80.92,2,4,15,2019
2019-04-13,80.92,2,4,15,2019
2019-04-14,80.92,2,4,15,2019
2019-04-15,80.65,2,4,16,2019
2019-04-16,81.2,2,4,16,2019
2019-04-17,81.43,2,4,16,2019
2019-04-18,81.13,2,4,16,2019
2019-04-19,81.13,2,4,16,2019
2019-04-20,81.13,2,4,16,2019
2019-04-21,81.13,2,4,16,2019
2019-04-22,82.9,2,4,17,2019
2019-04-23,83.38,2,4,17,2019
2019-04-24,81.76,2,4,17,2019
2019-04-25,82.22,2,4,17,2019
2019-04-26,80.49,2,4,17,2019
2019-04-27,80.49,2,4,17,2019
2019-04-28,80.49,2,4,17,2019
2019-04-29,79.97,2,4,18,2019
2019-04-30,80.28,2,4,18,2019
2019-05-01,78.67,2,5,18,2019
2019-05-02,77.29,2,5,18,2019
2019-05-03,77.47,2,5,18,2019
2019-05-04,77.47,2,5,18,2019
2019-05-05,77.47,2,5,18,2019
2019-05-06,77.13,2,5,19,2019
2019-05-07,76.72,2,5,19,2019
2019-05-08,76.84,2,5,19,2019
2019-05-09,76.77,2,5,19,2019
2019-05-10,76.56,2,5,19,2019
2019-05-11,76.56,2,5,19,2019
2019-05-12,76.56,2,5,19,2019
2019-05-13,75.71,2,5,20,2019
2019-05-14,75.81,2,5,20,2019
2019-05-15,76.37,2,5,20,2019
2019-05-16,76.36,2,5,20,2019
2019-05-17,75.91,2,5,20,2019
2019-05-18,75.91,2,5,20,2019
2019-05-19,75.91,2,5,20,2019
2019-05-20,75.9,2,5,21,2019
2019-05-21,76.25,2,5,21,2019
2019-05-22,75.56,2,5,21,2019
2019-05-23,73.79,2,5,21,2019
2019-05-24,74.1,2,5,21,2019
2019-05-25,74.1,2,5,21,2019
2019-05-26,74.1,2,5,21,2019
2019-05-27,74.1,2,5,22,2019
2019-05-28,72.61,2,5,22,2019
2019-05-29,72.16,2,5,22,2019
2019-05-30,71.97,2,5,22,2019
2019-05-31,70.77,2,5,22,2019
2019-06-01,70.77,2,6,22,2019
2019-06-02,70.77,2,6,22,2019
2019-06-03,71.88,2,6,23,2019
2019-06-04,73.59,2,6,23,2019
2019-06-05,72.98,2,6,23,2019
2019-06-06,74.31,2,6,23,2019
2019-06-07,74.58,2,6,23,2019
2019-06-08,74.58,2,6,23,2019
2019-06-09,74.58,2,6,23,2019
2019-06-10,74.91,2,6,24,2019
2019-06-11,74.84,2,6,24,2019
2019-06-12,74.03,2,6,24,2019
2019-06-13,74.68,2,6,24,2019
2019-06-14,74.35,2,6,24,2019
2019-06-15,74.35,2,6,24,2019
2019-06-16,74.35,2,6,24,2019
2019-06-17,75.09,2,6,25,2019
2019-06-18,75.74,2,6,25,2019
2019-06-19,75.32,2,6,25,2019
2019-06-20,76.61,2,6,25,2019
2019-06-21,77.69,2,6,25,2019
2019-06-22,77.69,2,6,25,2019
2019-06-23,77.69,2,6,25,2019
2019-06-24,76.95,2,6,26,2019
2019-06-25,76.27,2,6,26,2019
2019-06-26,76.6,2,6,26,2019
2019-06-27,75.82,2,6,26,2019
2019-06-28,76.63,2,6,26,2019
2019-06-29,76.63,2,6,26,2019
2019-06-30,76.63,2,6,26,2019
2019-07-01,76.56,3,7,27,2019
2019-07-02,75.72,3,7,27,2019
2019-07-03,76.44,3,7,27,2019
2019-07-04,76.44,3,7,27,2019
2019-07-05,76.13,3,7,27,2019
2019-07-06,76.13,3,7,27,2019
2019-07-07,76.13,3,7,27,2019
2019-07-08,76.48,3,7,28,2019
2019-07-09,76.43,3,7,28,2019
2019-07-10,77.51,3,7,28,2019
2019-07-11,77.57,3,7,28,2019
2019-07-12,77.63,3,7,28,2019
2019-07-13,77.63,3,7,28,2019
2019-07-14,77.63,3,7,28,2019
2019-07-15,77.08,3,7,29,2019
2019-07-16,75.93,3,7,29,2019
2019-07-17,75.48,3,7,29,2019
2019-07-18,74.84,3,7,29,2019
2019-07-19,74.99,3,7,29,2019
2019-07-20,74.99,3,7,29,2019
2019-07-21,74.99,3,7,29,2019
2019-07-22,75.07,3,7,30,2019
2019-07-23,75.37,3,7,30,2019
2019-07-24,75.36,3,7,30,2019
2019-07-25,74.93,3,7,30,2019
2019-07-26,74.81,3,7,30,2019
2019-07-27,74.81,3,7,30,2019
2019-07-28,74.81,3,7,30,2019
2019-07-29,75.34,3,7,31,2019
2019-07-30,75.35,3,7,31,2019
2019-07-31,74.36,3,7,31,2019
2019-08-01,72.46,3,8,31,2019
2019-08-02,71.75,3,8,31,2019
2019-08-03,71.75,3,8,31,2019
2019-08-04,71.75,3,8,31,2019
2019-08-05,70.28,3,8,32,2019
2019-08-06,70.96,3,8,32,2019
2019-08-07,70.5,3,8,32,2019
2019-08-08,72.38,3,8,32,2019
2019-08-09,70.84,3,8,32,2019
2019-08-10,70.84,3,8,32,2019
2019-08-11,70.84,3,8,32,2019
2019-08-12,69.63,3,8,33,2019
2019-08-13,70.49,3,8,33,2019
2019-08-14,67.65,3,8,33,2019
2019-08-15,67.25,3,8,33,2019
2019-08-16,68.3,3,8,33,2019
2019-08-17,68.3,3,8,33,2019
2019-08-18,68.3,3,8,33,2019
2019-08-19,69.45,3,8,34,2019
2019-08-20,69.03,3,8,34,2019
2019-08-21,69.72,3,8,34,2019
2019-08-22,69.57,3,8,34,2019
2019-08-23,67.49,3,8,34,2019
2019-08-24,67.49,3,8,34,2019
2019-08-25,67.49,3,8,34,2019
2019-08-26,67.85,3,8,35,2019
2019-08-27,67.19,3,8,35,2019
2019-08-28,67.68,3,8,35,2019
2019-08-29,68.43,3,8,35,2019
2019-08-30,68.48,3,8,35,2019
2019-08-31,68.48,3,8,35,2019
2019-09-01,68.48,3,9,35,2019
2019-09-02,68.48,3,9,36,2019
2019-09-03,68.56,3,9,36,2019
2019-09-04,69.29,3,9,36,2019
2019-09-05,70.27,3,9,36,2019
2019-09-06,70.93,3,9,36,2019
2019-09-07,70.93,3,9,36,2019
2019-09-08,70.93,3,9,36,2019
2019-09-09,71.49,3,9,37,2019
2019-09-10,72.07,3,9,37,2019
2019-09-11,71.93,3,9,37,2019
2019-09-12,71.98,3,9,37,2019
2019-09-13,72.64,3,9,37,2019
2019-09-14,72.64,3,9,37,2019
2019-09-15,72.64,3,9,37,2019
2019-09-16,73.73,3,9,38,2019
2019-09-17,73.17,3,9,38,2019
2019-09-18,72.82,3,9,38,2019
2019-09-19,72.33,3,9,38,2019
2019-09-20,72.08,3,9,38,2019
2019-09-21,72.08,3,9,38,2019
2019-09-22,72.08,3,9,38,2019
2019-09-23,72.13,3,9,39,2019
2019-09-24,71.14,3,9,39,2019
2019-09-25,71.35,3,9,39,2019
2019-09-26,70.97,3,9,39,2019
2019-09-27,71.48,3,9,39,2019
2019-09-28,71.48,3,9,39,2019
2019-09-29,71.48,3,9,39,2019
2019-09-30,70.61,3,9,40,2019
2019-10-01,68.95,4,10,40,2019
